id,ville,arrondissement,quartier,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,annee_construction,etat_logement,type_chauffage,climatisation,parking,balcon,terrasse,cave,meuble,distance_centre_ville_km,zone_type,transports_publics_score,commerces_proximite_score,ecoles_proximite_score,agence_type,annee,mois,prix_loyer_mensuel,gamme_prix,prix_m2,age_batiment,score_commodites,score_environnement_global,densite_logement,categorie_logement
LOC_000413,Lille,Ouest,Périphérie,35.6,2,1,1,12,Oui,1856,À_rénover,Gaz,Non,Oui,Non,Non,Non,Oui,12.9,Banlieue,2,3,2,Agence_locale,2024,6,391,< 800€,10.98314606741573,168,1,2.3333333333333335,2.8089887640449436,T2
LOC_000414,Lyon,Est,Commerce,66.2,4,3,1,2,Non,1928,Moyen,Fuel,Oui,Non,Non,Non,Non,Oui,4.3,Proche_centre,3,3,4,Promoteur,2023,1,1130,800-1200€,17.069486404833835,96,1,3.3333333333333335,4.531722054380665,T4
LOC_000415,Bordeaux,Ouest,Périphérie,34.7,2,1,1,4,Oui,1981,Bon,Électrique,Oui,Oui,Oui,Non,Non,Non,7.8,Périphérie,1,4,4,Promoteur,2022,6,810,800-1200€,23.342939481268008,43,3,3.0,2.881844380403458,T2
LOC_000416,Marseille,Est,Industriel,42.4,3,1,1,6,Oui,1908,Bon,Fuel,Non,Oui,Oui,Non,Oui,Non,9.0,Périphérie,1,2,4,Particulier,2024,8,770,< 800€,18.160377358490567,116,3,2.3333333333333335,2.358490566037736,T3
LOC_000417,Nice,Ouest,Moderne,24.2,1,0,1,10,Oui,1884,Moyen,Électrique,Non,Non,Non,Non,Non,Non,3.1,Proche_centre,5,3,4,Agence_nationale,2022,12,473,< 800€,19.545454545454547,140,0,4.0,0.0,Studio
LOC_000418,Bordeaux,Ouest,Centre-ville,26.5,2,1,1,2,Oui,1884,Moyen,Collectif,Non,Oui,Oui,Oui,Non,Oui,14.6,Banlieue,3,2,3,Agence_nationale,2022,12,666,< 800€,25.132075471698112,140,3,2.6666666666666665,3.7735849056603774,T2
LOC_000419,Nice,Nord,Centre-ville,29.6,2,1,1,4,Non,2014,Très_bon,Collectif,Non,Non,Non,Non,Oui,Non,9.8,Périphérie,2,3,2,Particulier,2023,5,683,< 800€,23.074324324324323,10,1,2.3333333333333335,3.378378378378378,T2
LOC_000420,Marseille,Est,Industriel,43.4,3,2,1,1,Non,1889,Moyen,Collectif,Oui,Non,Oui,Non,Non,Non,8.2,Périphérie,1,4,3,Particulier,2023,12,420,< 800€,9.67741935483871,135,2,2.6666666666666665,4.6082949308755765,T3
LOC_000421,Montpellier,Nord,Université,28.9,2,1,1,11,Oui,1898,Bon,Gaz,Non,Oui,Oui,Non,Non,Non,8.2,Périphérie,2,2,3,Promoteur,2023,11,587,< 800€,20.311418685121108,126,2,2.3333333333333335,3.4602076124567476,T2
LOC_000422,Marseille,Sud,Historique,41.2,3,1,1,2,Oui,1877,Moyen,Gaz,Non,Oui,Non,Oui,Non,Non,14.1,Banlieue,3,4,2,Promoteur,2024,8,773,< 800€,18.762135922330096,147,2,3.0,2.4271844660194173,T3
LOC_000423,Nice,Est,Gare,21.6,1,0,1,11,Oui,1913,Bon,Gaz,Oui,Non,Non,Non,Non,Non,6.0,Périphérie,1,4,4,Agence_locale,2023,5,528,< 800€,24.444444444444443,111,1,3.0,0.0,Studio
LOC_000424,Marseille,Nord,Gare,117.6,6,5,2,0,Non,1873,À_rénover,Électrique,Non,Non,Non,Non,Non,Oui,3.5,Proche_centre,4,3,4,Particulier,2022,10,1020,800-1200€,8.673469387755102,151,0,3.6666666666666665,4.2517006802721085,T5+
LOC_000425,Nice,Sud,Historique,53.4,3,2,1,0,Oui,2019,Très_bon,Gaz,Non,Non,Oui,Oui,Non,Non,13.7,Banlieue,2,2,2,Particulier,2023,6,1058,800-1200€,19.812734082397004,5,2,2.0,3.7453183520599254,T3
LOC_000426,Marseille,Sud,Industriel,35.4,2,1,1,3,Non,1903,Moyen,Gaz,Oui,Non,Non,Oui,Non,Non,7.3,Périphérie,1,2,4,Promoteur,2024,9,655,< 800€,18.502824858757062,121,2,2.3333333333333335,2.824858757062147,T2
LOC_000427,Bordeaux,Ouest,Industriel,28.1,2,1,1,8,Oui,1861,Bon,Électrique,Non,Non,Non,Non,Non,Oui,8.7,Périphérie,2,3,4,Particulier,2022,2,487,< 800€,17.330960854092528,163,0,3.0,3.558718861209964,T2
LOC_000428,Montpellier,Est,Banlieue,26.6,2,1,1,2,Non,1883,Bon,Collectif,Oui,Non,Oui,Non,Non,Non,9.0,Périphérie,3,2,2,Promoteur,2023,2,488,< 800€,18.345864661654133,141,2,2.3333333333333335,3.7593984962406015,T2
LOC_000429,Bordeaux,Est,Historique,43.6,3,2,1,2,Non,2001,Très_bon,Fuel,Non,Oui,Non,Non,Non,Oui,5.5,Périphérie,3,3,4,Particulier,2024,7,1091,800-1200€,25.022935779816514,23,1,3.3333333333333335,4.587155963302751,T3
LOC_000430,Paris,18ème,Quartier_18ème,82.3,4,3,2,2,Oui,1863,Moyen,Gaz,Non,Oui,Oui,Non,Non,Non,5.9,Périphérie,1,4,4,Agence_nationale,2022,4,2530,> 2500€,30.741190765492103,161,2,3.0,3.6452004860267317,T4
LOC_000431,Strasbourg,Ouest,Résidentiel,25.4,2,1,1,5,Oui,1921,Bon,Collectif,Non,Non,Non,Non,Oui,Non,3.7,Proche_centre,4,4,3,Promoteur,2024,3,390,< 800€,15.354330708661418,103,1,3.6666666666666665,3.937007874015748,T2
LOC_000432,Nice,Nord,Périphérie,25.5,2,1,1,2,Non,1961,Bon,Collectif,Oui,Oui,Oui,Non,Oui,Non,13.3,Banlieue,3,2,4,Agence_nationale,2022,6,741,< 800€,29.058823529411764,63,4,3.0,3.9215686274509802,T2
LOC_000433,Marseille,Nord,Historique,30.1,2,1,1,1,Non,1966,À_rénover,Collectif,Oui,Oui,Non,Non,Non,Non,5.3,Périphérie,1,2,2,Particulier,2022,5,363,< 800€,12.059800664451826,58,2,1.6666666666666667,3.322259136212624,T2
LOC_000434,Lyon,Sud,Université,78.0,4,3,1,12,Oui,1936,À_rénover,Gaz,Oui,Non,Non,Non,Non,Non,10.2,Banlieue,1,2,4,Agence_nationale,2022,4,1219,1200-1800€,15.628205128205128,88,1,2.3333333333333335,3.8461538461538463,T4
LOC_000435,Lyon,Centre,Centre-ville,42.5,3,1,1,2,Oui,1907,Très_bon,Électrique,Oui,Non,Oui,Non,Non,Non,0.6,Centre,4,5,3,Particulier,2024,9,707,< 800€,16.63529411764706,117,2,4.0,2.3529411764705883,T3
LOC_000436,Nice,Sud,Gare,71.4,4,3,1,0,Non,1895,Moyen,Électrique,Oui,Non,Non,Non,Non,Oui,4.4,Proche_centre,3,4,4,Agence_nationale,2022,2,1466,1200-1800€,20.53221288515406,129,1,3.6666666666666665,4.201680672268907,T4
LOC_000437,Lyon,Centre,Université,28.7,2,1,1,6,Oui,1972,À_rénover,Gaz,Non,Non,Oui,Non,Oui,Non,0.3,Centre,5,5,4,Promoteur,2023,12,512,< 800€,17.8397212543554,52,2,4.666666666666667,3.484320557491289,T2
LOC_000438,Strasbourg,Ouest,Industriel,69.5,4,3,1,6,Oui,1977,Moyen,Électrique,Non,Oui,Oui,Non,Non,Non,14.3,Banlieue,3,2,4,Particulier,2023,12,658,< 800€,9.467625899280575,47,2,3.0,4.316546762589928,T4
LOC_000439,Paris,7ème,Quartier_7ème,22.8,1,0,1,5,Oui,1884,À_rénover,Gaz,Non,Non,Non,Non,Non,Oui,5.0,Proche_centre,5,4,3,Agence_locale,2022,6,1209,1200-1800€,53.026315789473685,140,0,4.0,0.0,Studio
LOC_000440,Marseille,Centre,Université,59.0,3,1,1,5,Oui,1877,Moyen,Gaz,Non,Non,Oui,Non,Oui,Oui,0.1,Centre,5,4,3,Promoteur,2022,1,924,800-1200€,15.661016949152541,147,2,4.0,1.694915254237288,T3
LOC_000441,Bordeaux,Sud,Moderne,29.1,2,1,1,4,Oui,1865,À_rénover,Gaz,Non,Oui,Oui,Non,Non,Non,7.0,Périphérie,3,4,3,Agence_nationale,2024,3,480,< 800€,16.49484536082474,159,2,3.3333333333333335,3.4364261168384878,T2
LOC_000442,Strasbourg,Nord,Résidentiel,112.5,6,5,2,9,Oui,1950,Bon,Fuel,Non,Non,Non,Non,Non,Non,9.3,Périphérie,2,2,2,Agence_nationale,2024,4,1445,1200-1800€,12.844444444444445,74,0,2.0,4.444444444444445,T5+
LOC_000443,Toulouse,Sud,Gare,54.4,3,1,1,0,Oui,1891,Moyen,Gaz,Non,Non,Oui,Non,Non,Oui,7.4,Périphérie,2,2,4,Particulier,2024,7,684,< 800€,12.573529411764707,133,1,2.6666666666666665,1.8382352941176472,T3
LOC_000444,Paris,2ème,Quartier_2ème,72.0,4,2,1,0,Non,1922,À_rénover,Électrique,Non,Non,Oui,Oui,Non,Oui,0.6,Centre,4,4,3,Promoteur,2024,8,3414,> 2500€,47.416666666666664,102,2,3.6666666666666665,2.7777777777777777,T4
LOC_000445,Paris,10ème,Quartier_10ème,30.7,2,1,1,1,Non,1873,À_rénover,Gaz,Non,Non,Oui,Non,Non,Non,1.6,Centre,5,5,3,Agence_nationale,2023,10,650,< 800€,21.172638436482085,151,1,4.333333333333333,3.257328990228013,T2
LOC_000446,Lille,Est,Centre-ville,46.6,3,1,1,3,Oui,2006,Très_bon,Collectif,Non,Non,Oui,Oui,Non,Oui,12.3,Banlieue,1,3,2,Promoteur,2023,6,912,800-1200€,19.570815450643778,18,2,2.0,2.1459227467811157,T3
LOC_000447,Nice,Nord,Gare,27.4,2,1,1,1,Oui,1967,Bon,Électrique,Oui,Non,Non,Oui,Oui,Non,7.4,Périphérie,1,3,3,Promoteur,2023,3,679,< 800€,24.78102189781022,57,3,2.3333333333333335,3.649635036496351,T2
LOC_000448,Marseille,Est,Industriel,64.1,4,2,1,5,Oui,1955,Moyen,Gaz,Non,Non,Non,Non,Non,Oui,10.5,Banlieue,3,2,2,Particulier,2023,10,1103,800-1200€,17.20748829953198,69,0,2.3333333333333335,3.1201248049921997,T4
LOC_000449,Marseille,Ouest,Historique,52.7,3,1,1,10,Oui,1969,Moyen,Électrique,Non,Oui,Oui,Oui,Non,Non,5.7,Périphérie,2,2,3,Agence_nationale,2023,7,1139,800-1200€,21.612903225806452,55,3,2.3333333333333335,1.8975332068311195,T3
LOC_000450,Nantes,Ouest,Moderne,24.2,1,0,1,4,Oui,1989,Très_bon,Électrique,Non,Oui,Oui,Non,Non,Non,11.9,Banlieue,2,3,3,Agence_locale,2022,6,365,< 800€,15.082644628099175,35,2,2.6666666666666665,0.0,Studio
LOC_000451,Paris,14ème,Quartier_14ème,40.7,3,2,1,1,Oui,1920,Moyen,Gaz,Non,Non,Non,Non,Non,Non,6.2,Périphérie,1,3,3,Agence_nationale,2022,4,1041,800-1200€,25.577395577395574,104,0,2.3333333333333335,4.914004914004914,T3
LOC_000452,Nantes,Est,Moderne,29.8,2,1,1,11,Oui,1996,Bon,Gaz,Non,Oui,Oui,Non,Non,Oui,11.3,Banlieue,3,4,4,Agence_nationale,2022,4,698,< 800€,23.42281879194631,28,2,3.6666666666666665,3.3557046979865772,T2
LOC_000453,Montpellier,Nord,Moderne,47.0,3,1,1,4,Oui,1850,À_rénover,Collectif,Non,Non,Non,Non,Oui,Non,4.4,Proche_centre,3,4,3,Promoteur,2022,3,573,< 800€,12.191489361702128,174,1,3.3333333333333335,2.127659574468085,T3
LOC_000454,Toulouse,Nord,Périphérie,23.5,1,0,1,0,Non,1928,Moyen,Fuel,Non,Non,Non,Non,Non,Non,7.4,Périphérie,3,3,2,Agence_locale,2022,6,300,< 800€,12.76595744680851,96,0,2.6666666666666665,0.0,Studio
LOC_000455,Nantes,Nord,Banlieue,88.4,5,3,2,10,Oui,2008,Bon,Collectif,Oui,Oui,Non,Oui,Oui,Non,9.5,Périphérie,1,3,4,Particulier,2023,7,1624,1200-1800€,18.3710407239819,16,4,2.6666666666666665,3.3936651583710407,T5+
LOC_000456,Bordeaux,Ouest,Centre-ville,41.9,3,2,1,3,Non,1991,Bon,Gaz,Non,Oui,Non,Non,Non,Non,13.2,Banlieue,3,4,3,Particulier,2024,8,771,< 800€,18.400954653937948,33,1,3.3333333333333335,4.77326968973747,T3
LOC_000457,Bordeaux,Sud,Résidentiel,52.0,3,1,1,10,Oui,1956,Très_bon,Gaz,Non,Non,Non,Non,Non,Oui,6.2,Périphérie,3,3,2,Promoteur,2023,4,1231,1200-1800€,23.673076923076923,68,0,2.6666666666666665,1.9230769230769231,T3
LOC_000458,Strasbourg,Centre,Périphérie,26.1,2,1,1,11,Oui,1931,Moyen,Électrique,Oui,Non,Non,Non,Non,Non,1.9,Centre,5,4,4,Agence_locale,2022,10,331,< 800€,12.68199233716475,93,1,4.333333333333333,3.8314176245210727,T2
LOC_000459,Paris,14ème,Quartier_14ème,28.3,2,1,1,0,Non,1989,Moyen,Gaz,Non,Non,Oui,Non,Non,Non,3.1,Proche_centre,3,3,4,Agence_locale,2022,2,966,800-1200€,34.13427561837456,35,1,3.3333333333333335,3.53356890459364,T2
LOC_000460,Strasbourg,Sud,Centre-ville,31.0,2,1,1,10,Non,1876,Bon,Collectif,Oui,Oui,Oui,Oui,Oui,Non,14.2,Banlieue,1,3,2,Promoteur,2024,4,381,< 800€,12.290322580645162,148,5,2.0,3.225806451612903,T2
LOC_000461,Lyon,Est,Gare,71.6,4,2,1,10,Non,1891,Bon,Gaz,Non,Oui,Non,Oui,Non,Non,8.0,Périphérie,2,4,4,Particulier,2022,7,1082,800-1200€,15.11173184357542,133,2,3.3333333333333335,2.7932960893854752,T4
LOC_000462,Nice,Centre,Commerce,28.1,2,1,1,3,Non,1879,À_rénover,Gaz,Oui,Oui,Non,Non,Non,Oui,1.1,Centre,4,5,5,Agence_nationale,2022,9,676,< 800€,24.056939501779357,145,2,4.666666666666667,3.558718861209964,T2
LOC_000463,Montpellier,Est,Banlieue,42.7,3,1,1,2,Oui,1921,À_rénover,Gaz,Non,Oui,Oui,Non,Non,Non,14.1,Banlieue,2,3,4,Agence_nationale,2023,12,571,< 800€,13.372365339578453,103,2,3.0,2.34192037470726,T3
LOC_000464,Lyon,Ouest,Historique,24.5,1,0,1,10,Non,1965,Bon,Gaz,Non,Oui,Oui,Non,Non,Non,9.8,Périphérie,2,3,2,Particulier,2023,10,425,< 800€,17.346938775510203,59,2,2.3333333333333335,0.0,Studio
LOC_000465,Strasbourg,Nord,Industriel,18.6,1,0,1,5,Oui,1930,Bon,Électrique,Oui,Oui,Non,Non,Non,Non,5.6,Périphérie,2,3,4,Agence_locale,2022,6,300,< 800€,16.129032258064516,94,2,3.0,0.0,Studio
LOC_000466,Lyon,Ouest,Résidentiel,109.3,5,3,2,5,Non,1900,Bon,Fuel,Non,Non,Non,Non,Oui,Oui,14.4,Banlieue,2,2,4,Particulier,2024,4,1960,1800-2500€,17.932296431838974,124,1,2.6666666666666665,2.744739249771272,T5+
LOC_000467,Lille,Centre,Moderne,39.9,2,1,1,0,Non,1985,Neuf,Électrique,Oui,Oui,Non,Non,Non,Non,1.7,Centre,5,4,5,Agence_nationale,2023,1,633,< 800€,15.86466165413534,39,2,4.666666666666667,2.5062656641604013,T2
LOC_000468,Paris,13ème,Quartier_13ème,33.3,2,1,1,7,Non,1881,À_rénover,Collectif,Oui,Oui,Non,Non,Non,Non,6.6,Périphérie,3,3,2,Agence_locale,2023,10,686,< 800€,20.600600600600604,143,2,2.6666666666666665,3.0030030030030033,T2
LOC_000469,Nantes,Ouest,Centre-ville,41.6,3,1,1,12,Oui,1862,À_rénover,Gaz,Non,Non,Non,Non,Oui,Oui,13.4,Banlieue,2,2,2,Agence_nationale,2022,4,581,< 800€,13.966346153846153,162,1,2.0,2.4038461538461537,T3
LOC_000470,Strasbourg,Est,Gare,52.7,3,1,1,10,Oui,1921,Bon,Fuel,Non,Oui,Oui,Oui,Non,Non,5.9,Périphérie,3,4,4,Agence_locale,2022,10,803,800-1200€,15.23719165085389,103,3,3.6666666666666665,1.8975332068311195,T3
LOC_000471,Lyon,Est,Centre-ville,36.8,2,1,1,6,Oui,1876,Bon,Fuel,Non,Oui,Oui,Non,Non,Non,11.0,Banlieue,3,2,2,Agence_locale,2024,2,599,< 800€,16.27717391304348,148,2,2.3333333333333335,2.717391304347826,T2
LOC_000472,Montpellier,Ouest,Banlieue,24.8,1,0,1,4,Oui,1928,À_rénover,Électrique,Oui,Oui,Oui,Non,Oui,Non,7.8,Périphérie,2,2,3,Promoteur,2023,7,310,< 800€,12.5,96,4,2.3333333333333335,0.0,Studio
LOC_000473,Lyon,Ouest,Gare,67.5,4,2,1,8,Oui,1935,Très_bon,Gaz,Oui,Non,Non,Non,Non,Non,5.5,Périphérie,3,3,4,Promoteur,2023,5,1419,1200-1800€,21.022222222222222,89,1,3.3333333333333335,2.9629629629629632,T4
LOC_000474,Lyon,Centre,Commerce,124.6,5,4,3,3,Oui,1875,Bon,Fuel,Non,Non,Oui,Non,Non,Non,0.4,Centre,5,4,3,Agence_locale,2024,7,2447,1800-2500€,19.63884430176565,149,1,4.0,3.210272873194222,T5+
LOC_000475,Nice,Ouest,Résidentiel,40.2,3,1,1,11,Oui,1911,Bon,Électrique,Oui,Non,Non,Non,Non,Non,4.1,Proche_centre,3,3,4,Particulier,2023,11,794,< 800€,19.751243781094526,113,1,3.3333333333333335,2.487562189054726,T3
LOC_000476,Paris,20ème,Quartier_20ème,33.5,2,1,1,9,Oui,1913,Moyen,Gaz,Oui,Non,Oui,Non,Non,Non,7.2,Périphérie,1,2,3,Agence_nationale,2022,11,865,800-1200€,25.82089552238806,111,2,2.0,2.9850746268656714,T2
LOC_000477,Nantes,Ouest,Résidentiel,41.1,3,1,1,0,Non,1927,Moyen,Fuel,Non,Non,Non,Non,Oui,Non,6.0,Périphérie,3,4,2,Agence_locale,2023,8,473,< 800€,11.508515815085158,97,1,3.0,2.4330900243309,T3
LOC_000478,Marseille,Sud,Moderne,18.8,1,0,1,5,Oui,1872,Bon,Collectif,Non,Non,Non,Non,Non,Non,9.9,Périphérie,3,2,3,Agence_nationale,2023,4,300,< 800€,15.957446808510637,152,0,2.6666666666666665,0.0,Studio
LOC_000479,Lille,Est,Résidentiel,25.9,2,1,1,9,Oui,1966,Moyen,Fuel,Non,Oui,Oui,Non,Oui,Non,3.5,Proche_centre,5,4,3,Agence_nationale,2023,7,309,< 800€,11.930501930501931,58,3,4.0,3.861003861003861,T2
LOC_000480,Lyon,Sud,Centre-ville,52.0,3,2,1,0,Non,1851,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Non,5.6,Périphérie,3,2,2,Agence_nationale,2023,5,739,< 800€,14.211538461538462,173,3,2.3333333333333335,3.8461538461538463,T3
LOC_000481,Toulouse,Est,Périphérie,36.1,2,1,1,7,Non,1913,À_rénover,Électrique,Non,Non,Oui,Non,Non,Oui,6.5,Périphérie,3,3,4,Agence_nationale,2022,12,520,< 800€,14.404432132963988,111,1,3.3333333333333335,2.7700831024930745,T2
LOC_000482,Toulouse,Sud,Université,30.6,2,1,1,1,Oui,2010,Très_bon,Gaz,Non,Non,Oui,Non,Non,Non,5.4,Périphérie,3,4,3,Promoteur,2024,3,520,< 800€,16.99346405228758,14,1,3.3333333333333335,3.2679738562091507,T2
LOC_000483,Montpellier,Est,Historique,29.9,2,1,1,12,Oui,1885,Moyen,Électrique,Oui,Oui,Oui,Non,Non,Oui,14.0,Banlieue,2,2,3,Particulier,2023,7,512,< 800€,17.123745819397993,139,3,2.3333333333333335,3.3444816053511706,T2
LOC_000484,Montpellier,Centre,Gare,40.3,3,2,1,5,Oui,1924,Moyen,Électrique,Non,Oui,Non,Non,Non,Non,1.7,Centre,4,5,3,Agence_locale,2023,9,398,< 800€,9.875930521091812,100,1,4.0,4.962779156327544,T3
LOC_000485,Marseille,Sud,Résidentiel,49.5,3,1,1,9,Oui,1879,Très_bon,Gaz,Non,Oui,Oui,Oui,Oui,Non,14.2,Banlieue,2,2,2,Agence_nationale,2024,11,1452,1200-1800€,29.333333333333332,145,4,2.0,2.0202020202020203,T3
LOC_000486,Marseille,Nord,Banlieue,51.0,3,1,1,10,Oui,1960,Bon,Gaz,Oui,Non,Oui,Non,Non,Oui,10.4,Banlieue,2,3,3,Particulier,2023,8,1081,800-1200€,21.19607843137255,64,2,2.6666666666666665,1.9607843137254901,T3
LOC_000487,Nantes,Sud,Historique,21.8,1,0,1,6,Non,1887,Très_bon,Électrique,Non,Oui,Oui,Non,Non,Non,12.6,Banlieue,1,3,2,Promoteur,2024,8,398,< 800€,18.256880733944953,137,2,2.0,0.0,Studio
LOC_000488,Nice,Centre,Université,71.4,4,3,1,5,Non,1984,Bon,Gaz,Non,Non,Non,Non,Non,Non,1.7,Centre,5,5,4,Particulier,2024,8,1385,1200-1800€,19.397759103641455,40,0,4.666666666666667,4.201680672268907,T4
LOC_000489,Strasbourg,Est,Périphérie,30.4,2,1,1,2,Non,2000,À_rénover,Gaz,Non,Oui,Oui,Non,Oui,Oui,9.9,Périphérie,1,3,4,Promoteur,2024,8,345,< 800€,11.348684210526317,24,3,2.6666666666666665,3.289473684210526,T2
LOC_000490,Toulouse,Centre,Université,60.7,4,2,1,1,Oui,1914,Bon,Fuel,Oui,Non,Non,Non,Non,Oui,0.8,Centre,5,5,3,Agence_locale,2023,4,1103,800-1200€,18.17133443163097,110,1,4.333333333333333,3.2948929159802307,T4
LOC_000491,Montpellier,Est,Résidentiel,20.9,1,0,1,8,Non,1899,Très_bon,Gaz,Non,Oui,Oui,Non,Oui,Non,11.9,Banlieue,3,4,2,Agence_nationale,2022,5,325,< 800€,15.550239234449762,125,3,3.0,0.0,Studio
LOC_000492,Bordeaux,Est,Commerce,25.3,2,1,1,8,Oui,2008,Bon,Fuel,Non,Oui,Non,Non,Non,Oui,9.8,Périphérie,3,3,2,Particulier,2022,11,591,< 800€,23.359683794466402,16,1,2.6666666666666665,3.9525691699604746,T2
LOC_000493,Paris,20ème,Quartier_20ème,71.1,4,3,1,3,Non,1924,À_rénover,Gaz,Non,Oui,Non,Non,Oui,Non,9.5,Périphérie,3,4,4,Agence_nationale,2023,4,1781,1200-1800€,25.049226441631507,100,2,3.6666666666666665,4.219409282700423,T4
LOC_000494,Paris,18ème,Quartier_18ème,23.3,1,0,1,9,Oui,1917,Moyen,Gaz,Non,Oui,Non,Oui,Oui,Non,11.4,Banlieue,2,4,2,Agence_locale,2023,10,886,800-1200€,38.02575107296137,107,3,2.6666666666666665,0.0,Studio
LOC_000495,Lille,Ouest,Centre-ville,36.8,2,1,1,9,Oui,1870,À_rénover,Électrique,Oui,Non,Oui,Non,Oui,Non,3.8,Proche_centre,4,4,3,Particulier,2023,2,343,< 800€,9.320652173913045,154,3,3.6666666666666665,2.717391304347826,T2
LOC_000496,Toulouse,Ouest,Périphérie,26.6,2,1,1,8,Oui,1949,Moyen,Électrique,Non,Oui,Oui,Non,Non,Non,11.2,Banlieue,2,3,2,Agence_nationale,2022,1,395,< 800€,14.849624060150376,75,2,2.3333333333333335,3.7593984962406015,T2
LOC_000497,Toulouse,Nord,Gare,29.2,2,1,1,12,Oui,1913,À_rénover,Gaz,Oui,Oui,Oui,Non,Non,Oui,5.7,Périphérie,2,2,4,Promoteur,2023,1,582,< 800€,19.93150684931507,111,3,2.6666666666666665,3.4246575342465753,T2
LOC_000498,Lyon,Centre,Gare,20.1,1,0,1,11,Oui,1941,À_rénover,Fuel,Non,Non,Oui,Non,Non,Oui,1.1,Centre,5,5,5,Particulier,2023,11,300,< 800€,14.925373134328357,83,1,5.0,0.0,Studio
LOC_000499,Strasbourg,Ouest,Moderne,109.4,6,5,2,11,Oui,1881,Bon,Fuel,Oui,Non,Non,Non,Non,Oui,5.4,Périphérie,2,2,3,Agence_nationale,2022,6,1215,1200-1800€,11.106032906764167,143,1,2.3333333333333335,4.570383912248629,T5+
LOC_000500,Nice,Centre,Centre-ville,45.7,3,1,1,0,Non,1948,Moyen,Gaz,Non,Non,Non,Non,Oui,Non,1.2,Centre,4,5,4,Agence_locale,2024,7,797,< 800€,17.439824945295403,76,1,4.333333333333333,2.1881838074398248,T3
LOC_000501,Lille,Est,Historique,40.6,3,2,1,12,Oui,1949,À_rénover,Collectif,Non,Non,Non,Non,Non,Non,14.1,Banlieue,2,2,3,Promoteur,2022,6,344,< 800€,8.472906403940886,75,0,2.3333333333333335,4.926108374384236,T3
LOC_000502,Marseille,Centre,Résidentiel,41.8,3,2,1,3,Non,1925,Bon,Électrique,Non,Non,Non,Non,Non,Non,1.9,Centre,4,5,5,Agence_nationale,2024,4,945,800-1200€,22.607655502392348,99,0,4.666666666666667,4.784688995215311,T3
LOC_000503,Montpellier,Est,Centre-ville,33.6,2,1,1,7,Oui,1992,Très_bon,Gaz,Non,Oui,Non,Non,Oui,Oui,8.6,Périphérie,2,3,3,Agence_locale,2023,3,704,< 800€,20.952380952380953,32,2,2.6666666666666665,2.976190476190476,T2
LOC_000504,Marseille,Nord,Périphérie,27.5,2,1,1,2,Non,1962,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,5.8,Périphérie,2,4,4,Particulier,2022,11,504,< 800€,18.327272727272728,62,1,3.3333333333333335,3.6363636363636362,T2
LOC_000505,Nantes,Centre,Gare,71.2,4,3,1,3,Oui,1996,Bon,Fuel,Non,Non,Non,Non,Non,Non,0.2,Centre,5,5,5,Agence_nationale,2024,4,986,800-1200€,13.848314606741573,28,0,5.0,4.213483146067416,T4
LOC_000506,Lille,Centre,Université,32.2,2,1,1,9,Oui,2005,Très_bon,Gaz,Non,Non,Non,Non,Non,Non,0.6,Centre,4,4,4,Particulier,2023,5,391,< 800€,12.142857142857142,19,0,4.0,3.105590062111801,T2
LOC_000507,Lille,Ouest,Périphérie,70.7,4,3,1,8,Oui,2005,Très_bon,Électrique,Non,Oui,Non,Non,Oui,Oui,11.8,Banlieue,2,2,3,Agence_nationale,2022,4,1318,1200-1800€,18.64214992927864,19,2,2.3333333333333335,4.243281471004243,T4
LOC_000508,Toulouse,Est,Historique,53.7,3,2,1,5,Oui,2004,Très_bon,Électrique,Non,Non,Non,Non,Oui,Non,7.2,Périphérie,3,4,4,Agence_locale,2024,2,1013,800-1200€,18.86405959031657,20,1,3.6666666666666665,3.7243947858472994,T3
LOC_000509,Nice,Sud,Industriel,34.3,2,1,1,9,Oui,1900,À_rénover,Fuel,Oui,Oui,Oui,Non,Non,Non,7.9,Périphérie,1,2,3,Particulier,2024,5,424,< 800€,12.361516034985424,124,3,2.0,2.915451895043732,T2
LOC_000510,Lyon,Nord,Banlieue,54.6,3,1,1,5,Oui,1992,Très_bon,Gaz,Non,Non,Oui,Non,Oui,Non,14.0,Banlieue,1,4,3,Promoteur,2024,3,1622,1200-1800€,29.706959706959704,32,2,2.6666666666666665,1.8315018315018317,T3
LOC_000511,Montpellier,Est,Résidentiel,29.5,2,1,1,11,Oui,1980,Très_bon,Fuel,Non,Oui,Non,Non,Non,Non,11.4,Banlieue,3,3,2,Agence_locale,2023,11,639,< 800€,21.661016949152543,44,1,2.6666666666666665,3.389830508474576,T2
LOC_000512,Nantes,Centre,Périphérie,80.1,5,3,2,6,Oui,1895,À_rénover,Gaz,Non,Non,Non,Non,Non,Non,1.1,Centre,5,4,4,Agence_nationale,2023,8,998,800-1200€,12.459425717852685,129,0,4.333333333333333,3.7453183520599254,T5+
LOC_000513,Nice,Sud,Moderne,51.9,3,1,1,4,Non,1877,À_rénover,Électrique,Oui,Oui,Non,Non,Oui,Non,13.6,Banlieue,3,4,2,Particulier,2022,2,764,< 800€,14.720616570327554,147,3,3.0,1.926782273603083,T3
